Temperature,Humidity,Storage_Type,Days_Since_Harvest,Transport_Duration,Packaging_Quality,Month_num,Commodity_name,Spoilage_Risk,Commodity_Category
21.1,56.9,open_air,9,13.7,average,9,Soybean,2,Oilseeds
23.1,65.3,cold_storage,12,23.0,good,5,Soybean,0,Oilseeds
21.7,62.2,open_air,10,4.3,good,6,Soybean,1,Oilseeds
22.4,73.1,open_air,4,15.7,good,5,Soybean,1,Oilseeds
28.4,89.5,cold_storage,12,20.2,poor,7,Soybean,2,Oilseeds
26.6,71.8,room_temperature,6,8.9,poor,2,Soybean,2,Oilseeds
33.4,60.7,room_temperature,13,18.5,good,9,Soybean,2,Oilseeds
36.8,80.3,room_temperature,1,17.1,poor,11,Soybean,2,Oilseeds
26.3,84.9,cold_storage,8,15.3,poor,5,Soybean,1,Oilseeds
27.1,64.6,cold_storage,1,13.2,average,10,Soybean,0,Oilseeds
32.8,76.7,room_temperature,14,9.0,average,9,Soybean,2,Oilseeds
34.4,76.8,open_air,8,9.1,average,3,Linseed,2,Oilseeds
28.2,71.2,room_temperature,6,11.0,poor,1,Linseed,2,Oilseeds
24.8,60.7,room_temperature,13,9.3,poor,10,Linseed,2,Oilseeds
35.5,63.9,room_temperature,12,22.4,average,1,Linseed,2,Oilseeds
20.1,86.3,room_temperature,12,10.2,poor,7,Linseed,2,Oilseeds
36.8,79.0,room_temperature,9,10.2,poor,6,Linseed,2,Oilseeds
20.3,66.3,room_temperature,4,13.8,average,3,Linseed,0,Oilseeds
36.5,55.3,open_air,8,9.1,average,3,Linseed,2,Oilseeds
35.4,63.3,cold_storage,11,11.3,average,9,Linseed,2,Oilseeds
32.7,88.9,open_air,2,23.2,average,6,Linseed,2,Oilseeds
27.0,75.7,open_air,12,5.5,average,4,Linseed,2,Oilseeds
23.4,76.5,room_temperature,10,18.9,average,10,Linseed,2,Oilseeds
28.9,86.3,cold_storage,8,22.8,average,2,Linseed,1,Oilseeds
29.7,89.5,room_temperature,5,23.7,good,6,Linseed,1,Oilseeds
34.6,74.2,cold_storage,13,12.0,average,6,Linseed,2,Oilseeds
36.6,79.3,cold_storage,4,16.6,average,5,Linseed,2,Oilseeds
35.1,70.0,room_temperature,12,6.0,poor,7,Linseed,2,Oilseeds
26.7,87.1,cold_storage,4,12.3,good,9,Linseed,0,Oilseeds
28.7,81.4,open_air,11,24.3,average,3,Linseed,2,Oilseeds
30.2,81.1,room_temperature,4,9.3,poor,5,Linseed,2,Oilseeds
36.4,80.3,room_temperature,6,11.8,average,12,Linseed,2,Oilseeds
29.7,63.3,open_air,12,9.6,average,9,Linseed,2,Oilseeds
20.8,81.8,cold_storage,13,17.6,average,5,Linseed,0,Oilseeds
32.4,86.4,cold_storage,8,10.0,poor,11,Linseed,2,Oilseeds
35.3,59.4,cold_storage,10,20.6,average,4,Linseed,2,Oilseeds
30.2,57.7,open_air,8,7.6,average,5,Linseed,2,Oilseeds
25.9,89.4,room_temperature,7,22.7,poor,9,Linseed,2,Oilseeds
30.9,82.3,open_air,12,4.0,average,7,Linseed,2,Oilseeds
20.7,56.7,cold_storage,4,14.1,average,2,Linseed,0,Oilseeds
23.5,75.4,room_temperature,13,10.0,poor,2,Linseed,2,Oilseeds
26.8,81.2,open_air,12,5.1,good,5,Linseed,2,Oilseeds
29.8,77.8,room_temperature,9,12.8,good,7,Linseed,2,Oilseeds
33.6,82.7,room_temperature,7,16.5,good,3,Linseed,2,Oilseeds
23.3,62.4,room_temperature,6,9.0,average,9,Linseed,1,Oilseeds
23.5,83.5,room_temperature,2,22.1,good,5,Linseed,1,Oilseeds
30.1,86.9,open_air,14,8.8,average,3,Linseed,2,Oilseeds
30.4,75.4,room_temperature,5,13.3,average,12,Linseed,1,Oilseeds
26.5,70.3,open_air,7,19.0,average,12,Linseed,2,Oilseeds
26.0,72.4,cold_storage,10,17.3,average,2,Linseed,0,Oilseeds
22.1,88.8,cold_storage,7,15.9,average,3,Linseed,0,Oilseeds
29.1,82.2,room_temperature,7,24.8,average,5,Linseed,2,Oilseeds
24.6,77.7,cold_storage,9,5.0,average,2,Linseed,0,Oilseeds
27.6,88.3,cold_storage,11,18.0,average,4,Linseed,1,Oilseeds
27.2,69.2,open_air,3,16.7,average,7,Linseed,2,Oilseeds
31.3,73.3,room_temperature,1,7.1,average,10,Linseed,1,Oilseeds
28.9,70.2,cold_storage,9,7.0,average,10,Linseed,1,Oilseeds
22.0,76.2,open_air,6,18.5,average,6,Linseed,2,Oilseeds
36.9,66.0,cold_storage,2,3.5,average,9,Linseed,2,Oilseeds
27.3,63.3,room_temperature,5,10.3,average,2,Linseed,1,Oilseeds
32.4,56.2,open_air,14,6.3,poor,5,Linseed,2,Oilseeds
22.7,78.8,room_temperature,12,5.9,average,1,Linseed,1,Oilseeds
26.6,80.4,room_temperature,7,3.2,average,6,Linseed,1,Oilseeds
36.4,62.3,room_temperature,14,14.1,poor,2,Linseed,2,Oilseeds
33.9,88.5,room_temperature,4,23.4,average,5,Linseed,2,Oilseeds
24.3,57.4,room_temperature,5,7.0,good,8,Linseed,1,Oilseeds
35.3,69.7,room_temperature,2,6.6,poor,9,Linseed,2,Oilseeds
33.5,66.5,cold_storage,2,19.8,good,6,Linseed,0,Oilseeds
29.4,82.4,room_temperature,2,3.6,average,6,Linseed,1,Oilseeds
21.0,60.3,cold_storage,12,6.5,good,8,Linseed,0,Oilseeds
25.0,56.6,room_temperature,11,19.3,poor,5,Linseed,2,Oilseeds
31.2,63.4,room_temperature,6,16.6,average,11,Linseed,1,Oilseeds
27.7,87.0,room_temperature,4,7.4,poor,8,Linseed,2,Oilseeds
20.4,62.0,cold_storage,2,20.5,average,9,Linseed,0,Oilseeds
24.7,79.7,room_temperature,5,16.7,poor,9,Linseed,2,Oilseeds
33.3,85.2,room_temperature,10,15.7,average,2,Linseed,2,Oilseeds
34.0,63.5,cold_storage,3,5.6,average,7,Linseed,1,Oilseeds
21.9,73.4,room_temperature,10,22.2,average,6,Linseed,1,Oilseeds
23.4,71.8,room_temperature,9,20.3,poor,2,Linseed,2,Oilseeds
27.1,70.2,open_air,7,9.5,poor,8,Linseed,2,Oilseeds
27.9,85.8,open_air,2,8.2,average,10,Linseed,2,Oilseeds
25.0,58.4,open_air,9,22.5,poor,3,Linseed,2,Oilseeds
25.4,67.1,open_air,11,7.1,average,5,Linseed,2,Oilseeds
29.2,83.4,cold_storage,6,23.8,good,6,Linseed,0,Oilseeds
22.9,78.3,open_air,9,3.7,average,6,Linseed,2,Oilseeds
30.5,56.8,open_air,7,8.3,good,11,Linseed,1,Oilseeds
21.8,63.7,cold_storage,7,8.2,average,6,Linseed,0,Oilseeds
30.6,85.0,open_air,13,17.8,poor,8,Linseed,2,Oilseeds
30.4,58.2,room_temperature,12,14.2,average,3,Linseed,2,Oilseeds
23.5,62.4,room_temperature,8,21.0,average,2,Linseed,1,Oilseeds
36.0,77.3,open_air,4,6.9,average,12,Linseed,2,Oilseeds
26.6,68.4,open_air,8,10.4,average,6,Linseed,2,Oilseeds
24.7,71.9,room_temperature,14,8.3,good,6,Linseed,1,Oilseeds
28.2,77.9,room_temperature,8,18.2,poor,11,Linseed,2,Oilseeds
28.9,77.6,open_air,7,21.4,average,9,Linseed,2,Oilseeds
22.2,87.0,room_temperature,7,24.1,good,10,Linseed,2,Oilseeds
22.2,61.8,room_temperature,9,20.5,good,3,Linseed,1,Oilseeds
33.5,67.1,room_temperature,3,13.5,average,8,Linseed,2,Oilseeds
21.1,71.9,open_air,4,8.1,average,12,Linseed,1,Oilseeds
24.7,59.0,room_temperature,11,18.9,poor,7,Linseed,2,Oilseeds
21.6,80.8,cold_storage,4,3.4,average,11,Linseed,0,Oilseeds
22.5,55.6,open_air,6,7.3,good,9,Linseed,2,Oilseeds
30.0,57.1,room_temperature,11,22.4,poor,6,Linseed,2,Oilseeds
36.3,57.1,room_temperature,13,6.0,average,1,Linseed,2,Oilseeds
31.4,78.5,room_temperature,12,18.9,good,6,Linseed,2,Oilseeds
34.2,80.5,open_air,2,8.6,average,7,Linseed,2,Oilseeds
23.9,64.6,room_temperature,5,14.3,poor,11,Linseed,2,Oilseeds
29.3,71.9,cold_storage,11,15.6,good,10,Linseed,1,Oilseeds
29.1,75.7,cold_storage,7,23.4,poor,9,Linseed,2,Oilseeds
29.2,80.2,open_air,3,4.0,good,11,Linseed,1,Oilseeds
20.1,73.3,open_air,14,17.1,average,6,Linseed,2,Oilseeds
36.9,89.0,room_temperature,10,5.7,poor,3,Linseed,2,Oilseeds
34.1,75.0,cold_storage,5,21.6,average,1,Linseed,1,Oilseeds
29.5,90.0,room_temperature,14,3.4,good,2,Linseed,1,Oilseeds
25.4,67.6,room_temperature,9,3.0,average,2,Linseed,1,Oilseeds
22.1,72.3,cold_storage,9,4.1,poor,3,Linseed,0,Oilseeds
32.4,79.2,room_temperature,3,14.4,good,2,Linseed,1,Oilseeds
29.8,73.2,cold_storage,10,19.8,poor,11,Linseed,1,Oilseeds
34.3,71.6,room_temperature,9,14.9,average,7,Linseed,2,Oilseeds
26.2,56.0,cold_storage,6,17.1,average,7,Linseed,1,Oilseeds
27.6,87.3,room_temperature,9,13.7,average,1,Linseed,2,Oilseeds
23.2,58.8,room_temperature,14,4.8,average,12,Linseed,1,Oilseeds
30.3,87.0,cold_storage,11,4.4,poor,2,Linseed,1,Oilseeds
25.3,74.7,room_temperature,6,14.5,average,9,Linseed,2,Oilseeds
35.5,63.4,cold_storage,10,8.0,average,7,Linseed,2,Oilseeds
36.2,61.8,room_temperature,10,15.7,poor,4,Linseed,2,Oilseeds
28.0,72.6,open_air,12,3.8,good,8,Linseed,2,Oilseeds
35.6,57.3,room_temperature,4,16.3,average,2,Linseed,2,Oilseeds
23.0,87.7,room_temperature,6,13.5,average,1,Linseed,1,Oilseeds
20.5,67.8,open_air,9,12.3,average,2,Linseed,2,Oilseeds
28.9,86.3,cold_storage,5,12.9,average,11,Linseed,0,Oilseeds
30.4,59.4,cold_storage,2,5.6,good,8,Linseed,0,Oilseeds
28.6,76.2,cold_storage,4,11.8,average,5,Linseed,0,Oilseeds
25.2,70.3,room_temperature,10,10.2,good,1,Linseed,1,Oilseeds
20.4,79.5,room_temperature,2,18.0,poor,4,Linseed,1,Oilseeds
35.1,64.6,cold_storage,12,11.8,poor,3,Linseed,2,Oilseeds
33.6,83.9,cold_storage,7,11.4,poor,3,Linseed,2,Oilseeds
20.7,68.8,cold_storage,7,17.4,poor,4,Linseed,1,Oilseeds
28.2,78.7,room_temperature,12,5.5,good,1,Linseed,1,Oilseeds
23.4,86.7,room_temperature,6,23.0,average,7,Linseed,2,Oilseeds
23.6,59.2,room_temperature,8,3.0,average,12,Linseed,1,Oilseeds
28.6,75.2,room_temperature,8,20.1,poor,8,Linseed,2,Oilseeds
21.2,55.5,room_temperature,9,20.0,average,10,Linseed,2,Oilseeds
32.3,76.6,room_temperature,3,8.2,poor,7,Linseed,2,Oilseeds
28.3,69.5,cold_storage,14,13.4,average,2,Linseed,1,Oilseeds
35.9,59.4,room_temperature,6,18.7,average,4,Linseed,2,Oilseeds
21.5,69.0,room_temperature,4,17.2,poor,7,Linseed,2,Oilseeds
21.4,88.9,room_temperature,1,22.3,average,1,Linseed,1,Oilseeds
22.2,72.0,cold_storage,8,10.4,average,3,Linseed,0,Oilseeds
26.0,89.1,cold_storage,10,8.7,average,11,Linseed,0,Oilseeds
22.1,66.7,room_temperature,6,21.7,good,9,Linseed,1,Oilseeds
24.8,88.5,cold_storage,10,17.8,average,5,Linseed,1,Oilseeds
23.4,68.0,open_air,7,4.1,good,7,Linseed,2,Oilseeds
20.8,89.4,room_temperature,2,22.5,average,10,Linseed,2,Oilseeds
22.5,74.7,room_temperature,7,12.4,average,1,Linseed,1,Oilseeds
26.7,86.1,open_air,2,12.0,good,12,Linseed,1,Oilseeds
33.7,60.3,cold_storage,1,17.0,poor,10,Linseed,2,Oilseeds
30.7,66.1,cold_storage,1,9.3,good,7,Linseed,0,Oilseeds
33.0,67.1,room_temperature,10,20.2,good,3,Linseed,2,Oilseeds
28.6,74.0,cold_storage,11,8.0,poor,2,Linseed,1,Oilseeds
22.0,77.3,open_air,7,20.1,average,12,Linseed,2,Oilseeds
28.4,83.1,room_temperature,6,17.2,average,7,Linseed,2,Oilseeds
26.4,58.6,room_temperature,5,5.7,good,12,Linseed,0,Oilseeds
24.6,62.6,cold_storage,10,10.5,average,5,Linseed,0,Oilseeds
25.4,78.2,open_air,4,5.1,good,3,Linseed,1,Oilseeds
21.3,64.7,room_temperature,9,3.8,average,4,Linseed,1,Oilseeds
27.2,80.0,cold_storage,11,5.3,good,2,Linseed,0,Oilseeds
29.8,70.4,cold_storage,4,20.9,average,4,Linseed,0,Oilseeds
36.8,82.3,room_temperature,14,8.2,average,12,Linseed,2,Oilseeds
25.1,87.2,room_temperature,12,23.5,average,12,Linseed,2,Oilseeds
22.1,87.7,cold_storage,12,24.0,average,11,Linseed,1,Oilseeds
28.0,80.7,room_temperature,12,14.0,poor,10,Linseed,2,Oilseeds
21.4,57.4,open_air,1,23.5,good,1,Linseed,1,Oilseeds
20.9,82.2,room_temperature,12,17.3,average,10,Linseed,2,Oilseeds
30.3,83.4,cold_storage,5,18.2,good,4,Safflower,0,Oilseeds
25.8,59.8,room_temperature,10,19.5,good,10,Safflower,2,Oilseeds
23.2,65.6,room_temperature,7,7.1,good,8,Safflower,1,Oilseeds
33.4,62.0,open_air,4,14.2,good,7,Safflower,2,Oilseeds
20.1,88.8,room_temperature,8,8.6,average,12,Safflower,1,Oilseeds
23.3,85.1,room_temperature,5,9.5,average,12,Safflower,1,Oilseeds
33.6,66.5,cold_storage,14,4.9,average,8,Safflower,2,Oilseeds
30.7,58.5,room_temperature,3,12.8,average,11,Safflower,1,Oilseeds
35.1,80.1,room_temperature,14,13.7,average,7,Safflower,2,Oilseeds
22.9,78.0,open_air,7,23.3,good,6,Safflower,2,Oilseeds
33.2,58.9,room_temperature,9,7.7,average,6,Safflower,2,Oilseeds
22.3,72.9,room_temperature,5,19.3,average,10,Safflower,2,Oilseeds
25.7,56.9,room_temperature,10,9.5,good,6,Safflower,1,Oilseeds
20.9,75.2,cold_storage,10,12.7,good,5,Safflower,0,Oilseeds
21.7,60.6,room_temperature,10,24.6,good,4,Safflower,1,Oilseeds
23.9,64.3,room_temperature,13,22.7,average,11,Safflower,2,Oilseeds
26.1,62.0,open_air,12,22.0,average,6,Safflower,2,Oilseeds
34.8,56.9,open_air,2,10.3,poor,7,Safflower,2,Oilseeds
27.7,83.5,room_temperature,13,6.5,average,1,Safflower,2,Oilseeds
30.9,81.5,room_temperature,13,22.2,poor,4,Safflower,2,Oilseeds
22.8,59.7,open_air,6,5.4,average,1,Safflower,1,Oilseeds
30.6,64.3,room_temperature,5,20.3,average,7,Safflower,2,Oilseeds
26.2,58.4,open_air,10,12.4,good,12,Safflower,2,Oilseeds
27.6,85.3,open_air,5,14.1,good,9,Safflower,2,Oilseeds
30.6,57.0,cold_storage,13,23.3,poor,6,Safflower,2,Oilseeds
34.7,58.2,room_temperature,2,6.1,good,4,Safflower,1,Oilseeds
24.0,72.5,room_temperature,3,12.7,good,9,Safflower,1,Oilseeds
26.2,84.8,cold_storage,11,17.5,average,12,Safflower,1,Oilseeds
21.3,84.7,room_temperature,9,9.8,average,1,Safflower,1,Oilseeds
23.6,75.5,cold_storage,12,16.8,poor,12,Safflower,1,Oilseeds
21.9,73.4,open_air,12,5.1,average,9,Safflower,2,Oilseeds
24.8,60.4,cold_storage,3,19.2,average,12,Safflower,0,Oilseeds
36.2,87.3,cold_storage,6,18.5,poor,1,Safflower,2,Oilseeds
36.5,79.1,open_air,9,8.4,good,1,Safflower,2,Oilseeds
20.2,81.9,room_temperature,1,8.7,average,4,Safflower,0,Oilseeds
21.5,59.1,room_temperature,4,24.9,good,11,Safflower,0,Oilseeds
31.1,89.9,room_temperature,4,19.0,average,5,Safflower,2,Oilseeds
23.8,67.5,room_temperature,3,13.2,good,5,Safflower,0,Oilseeds
36.0,61.7,room_temperature,2,10.8,average,5,Safflower,2,Oilseeds
21.4,66.6,room_temperature,10,17.5,average,4,Safflower,1,Oilseeds
24.6,82.1,room_temperature,7,15.8,average,10,Safflower,2,Oilseeds
33.0,78.5,room_temperature,13,6.9,average,5,Safflower,2,Oilseeds
36.4,76.1,room_temperature,9,21.4,average,10,Safflower,2,Oilseeds
24.3,69.2,room_temperature,10,21.8,average,8,Safflower,2,Oilseeds
27.7,89.8,cold_storage,9,15.7,average,1,Safflower,1,Oilseeds
33.3,89.9,room_temperature,5,6.1,average,1,Safflower,2,Oilseeds
24.7,71.1,room_temperature,13,5.8,poor,8,Safflower,2,Oilseeds
35.8,55.2,cold_storage,2,12.6,average,10,Safflower,2,Oilseeds
34.2,71.0,room_temperature,7,9.6,average,8,Safflower,2,Oilseeds
26.8,68.5,open_air,8,12.6,poor,11,Safflower,2,Oilseeds
32.4,83.0,cold_storage,13,21.6,average,7,Safflower,2,Oilseeds
30.7,85.2,open_air,6,20.8,good,6,Safflower,2,Oilseeds
36.7,57.1,cold_storage,8,10.7,average,10,Safflower,2,Oilseeds
31.7,60.1,cold_storage,11,21.7,poor,4,Safflower,2,Oilseeds
28.7,73.9,room_temperature,14,16.0,poor,8,Safflower,2,Oilseeds
20.6,74.7,room_temperature,4,15.7,good,2,Safflower,0,Oilseeds
27.3,59.8,open_air,1,6.4,average,6,Safflower,2,Oilseeds
22.4,57.3,room_temperature,13,20.6,poor,2,Safflower,2,Oilseeds
31.3,89.3,room_temperature,2,19.4,average,11,Safflower,2,Oilseeds
28.0,82.4,open_air,13,24.5,average,10,Safflower,2,Oilseeds
31.9,62.2,room_temperature,10,6.3,average,4,Safflower,2,Oilseeds
34.4,84.3,room_temperature,4,20.2,poor,12,Safflower,2,Oilseeds
34.9,87.6,room_temperature,14,12.9,good,12,Safflower,2,Oilseeds
37.0,60.0,cold_storage,2,17.6,good,7,Safflower,2,Oilseeds
33.7,89.1,cold_storage,4,24.3,average,5,Safflower,2,Oilseeds
21.3,85.8,open_air,2,16.0,good,5,Safflower,1,Oilseeds
36.8,55.3,room_temperature,3,3.6,poor,11,Safflower,2,Oilseeds
31.6,56.1,cold_storage,3,6.2,poor,11,Safflower,0,Oilseeds
22.5,70.4,room_temperature,2,17.5,average,4,Safflower,1,Oilseeds
20.3,84.1,cold_storage,7,24.1,average,4,Safflower,0,Oilseeds
20.2,77.6,room_temperature,6,23.2,good,3,Safflower,0,Oilseeds
23.6,74.2,room_temperature,2,18.9,average,2,Safflower,1,Oilseeds
23.8,72.7,cold_storage,7,20.9,average,8,Safflower,1,Oilseeds
32.4,83.0,room_temperature,12,10.7,poor,11,Safflower,2,Oilseeds
31.4,81.7,cold_storage,1,10.5,poor,10,Safflower,2,Oilseeds
26.6,73.9,room_temperature,2,10.1,good,9,Safflower,1,Oilseeds
28.3,69.6,open_air,4,12.7,good,3,Safflower,2,Oilseeds
25.2,84.2,cold_storage,6,17.9,poor,8,Safflower,2,Oilseeds
27.5,67.7,cold_storage,7,12.8,average,9,Safflower,1,Oilseeds
20.8,57.5,cold_storage,14,10.1,average,3,Safflower,0,Oilseeds
23.8,65.2,open_air,12,3.8,good,10,Safflower,2,Oilseeds
27.2,64.3,open_air,1,21.3,average,5,Safflower,2,Oilseeds
25.2,62.5,cold_storage,13,8.2,good,8,Safflower,1,Oilseeds
34.8,64.9,room_temperature,5,22.2,good,8,Safflower,2,Oilseeds
36.9,79.5,room_temperature,2,15.2,poor,12,Safflower,2,Oilseeds
31.3,60.2,cold_storage,14,16.0,good,4,Safflower,1,Oilseeds
22.6,73.1,open_air,6,4.6,poor,8,Safflower,2,Oilseeds
33.2,81.3,open_air,6,19.3,good,5,Safflower,2,Oilseeds
20.7,59.8,room_temperature,11,18.6,good,7,Safflower,1,Oilseeds
35.2,71.6,cold_storage,3,21.8,average,4,Safflower,2,Oilseeds
24.2,64.7,cold_storage,13,5.3,poor,8,Safflower,2,Oilseeds
32.2,80.8,room_temperature,7,22.0,good,4,Safflower,2,Oilseeds
24.4,76.3,open_air,5,14.2,good,9,Safflower,2,Oilseeds
31.4,80.5,open_air,11,22.8,average,7,Safflower,2,Oilseeds
32.4,88.9,room_temperature,4,8.2,good,10,Safflower,2,Oilseeds
27.4,88.6,room_temperature,10,9.9,poor,11,Safflower,2,Oilseeds
29.6,81.8,room_temperature,6,13.2,average,12,Safflower,1,Oilseeds
32.8,74.4,cold_storage,11,19.1,good,10,Safflower,2,Oilseeds
23.1,63.4,cold_storage,6,24.7,good,3,Safflower,0,Oilseeds
28.8,59.1,room_temperature,5,19.0,good,12,Safflower,0,Oilseeds
22.9,80.0,open_air,3,4.0,poor,4,Safflower,2,Oilseeds
33.9,68.2,cold_storage,5,4.4,average,7,Safflower,1,Oilseeds
22.5,81.4,room_temperature,4,10.8,good,6,Safflower,0,Oilseeds
25.1,57.6,open_air,11,14.2,good,2,Safflower,2,Oilseeds
27.8,68.2,room_temperature,10,9.7,good,4,Safflower,1,Oilseeds
33.3,60.0,room_temperature,7,21.0,good,3,Safflower,2,Oilseeds
26.9,68.9,open_air,2,7.3,poor,11,Safflower,2,Oilseeds
26.1,89.9,room_temperature,5,3.3,average,2,Safflower,1,Oilseeds
34.1,76.3,cold_storage,6,18.3,poor,10,Safflower,2,Oilseeds
28.0,69.0,cold_storage,6,15.8,average,3,Safflower,0,Oilseeds
35.9,73.3,cold_storage,2,10.6,average,10,Safflower,2,Oilseeds
30.7,79.0,room_temperature,13,14.2,average,1,Safflower,2,Oilseeds
33.9,86.1,open_air,8,9.1,average,8,Safflower,2,Oilseeds
26.4,77.4,cold_storage,5,10.1,average,12,Safflower,0,Oilseeds
21.0,79.4,cold_storage,5,3.1,good,3,Safflower,0,Oilseeds
31.9,62.8,cold_storage,1,11.6,good,9,Safflower,0,Oilseeds
34.6,82.5,open_air,12,7.3,poor,7,Safflower,2,Oilseeds
28.6,72.0,cold_storage,7,23.7,average,3,Safflower,0,Oilseeds
29.6,70.6,cold_storage,11,6.6,average,11,Safflower,0,Oilseeds
29.5,86.6,room_temperature,1,14.7,good,4,Safflower,1,Oilseeds
30.6,55.7,room_temperature,5,12.8,average,5,Safflower,1,Oilseeds
34.7,64.3,room_temperature,2,9.2,average,12,Safflower,2,Oilseeds
29.6,84.8,cold_storage,8,20.9,average,8,Safflower,1,Oilseeds
31.0,88.2,cold_storage,14,19.1,average,9,Safflower,2,Oilseeds
35.5,83.0,open_air,5,15.6,poor,11,Safflower,2,Oilseeds
25.6,81.1,open_air,5,13.8,good,4,Safflower,2,Oilseeds
23.5,73.5,cold_storage,1,24.1,poor,12,Safflower,0,Oilseeds
22.9,73.5,cold_storage,13,9.7,good,2,Safflower,0,Oilseeds
34.0,55.4,room_temperature,2,11.8,average,10,Safflower,2,Oilseeds
22.5,82.5,room_temperature,14,25.0,average,11,Safflower,2,Oilseeds
27.5,85.0,cold_storage,12,3.6,average,12,Safflower,0,Oilseeds
31.7,71.5,cold_storage,14,20.4,good,5,Safflower,1,Oilseeds
31.3,83.3,cold_storage,13,24.0,poor,8,Safflower,2,Oilseeds
25.5,58.1,room_temperature,10,13.3,good,12,Safflower,1,Oilseeds
21.8,87.3,open_air,4,22.0,average,2,Safflower,2,Oilseeds
28.3,61.4,room_temperature,11,10.1,average,8,Safflower,2,Oilseeds
20.6,82.7,room_temperature,4,12.3,average,10,Safflower,1,Oilseeds
25.9,75.0,open_air,13,20.3,average,10,Safflower,2,Oilseeds
20.9,71.0,cold_storage,13,5.2,average,10,Safflower,0,Oilseeds
26.4,77.6,room_temperature,11,15.0,average,7,Safflower,2,Oilseeds
21.8,76.0,room_temperature,11,10.8,poor,2,Safflower,2,Oilseeds
25.9,83.5,cold_storage,9,20.2,poor,3,Safflower,2,Oilseeds
33.5,63.8,room_temperature,5,17.2,average,3,Safflower,2,Oilseeds
22.3,68.9,cold_storage,8,12.6,good,7,Safflower,0,Oilseeds
29.8,86.7,cold_storage,4,13.3,average,7,Safflower,1,Oilseeds
29.4,80.2,room_temperature,6,22.2,average,1,Safflower,1,Oilseeds
27.1,65.8,room_temperature,4,21.6,good,12,Safflower,0,Oilseeds
21.2,55.9,cold_storage,1,19.7,average,2,Safflower,0,Oilseeds
29.2,65.3,room_temperature,3,3.2,average,10,Safflower,1,Oilseeds
25.3,58.5,cold_storage,2,17.9,good,8,Safflower,0,Oilseeds
25.2,62.9,open_air,3,5.9,average,8,Safflower,2,Oilseeds
26.6,66.7,room_temperature,14,19.8,average,3,Safflower,2,Oilseeds
24.8,82.6,cold_storage,14,17.7,good,10,Safflower,1,Oilseeds
36.3,88.1,room_temperature,9,20.4,good,2,Safflower,2,Oilseeds
24.0,59.6,cold_storage,2,8.0,poor,4,Safflower,0,Oilseeds
28.3,79.6,cold_storage,2,17.7,average,7,Safflower,1,Oilseeds
23.7,66.2,room_temperature,9,10.1,average,5,Safflower,1,Oilseeds
31.9,82.4,cold_storage,3,22.1,poor,6,Safflower,2,Oilseeds
23.3,67.6,cold_storage,4,18.2,good,9,Safflower,0,Oilseeds
29.4,65.0,room_temperature,2,6.6,good,5,Safflower,0,Oilseeds
36.0,67.9,room_temperature,9,5.0,good,11,Safflower,2,Oilseeds
24.3,81.3,open_air,4,9.9,average,6,Safflower,2,Oilseeds
23.7,64.4,room_temperature,8,3.2,average,6,Safflower,1,Oilseeds
20.9,85.3,open_air,4,12.4,good,6,Castor,1,Oilseeds
27.0,82.0,room_temperature,7,18.8,average,2,Castor,1,Oilseeds
36.9,77.9,room_temperature,5,19.2,good,10,Castor,2,Oilseeds
24.7,89.8,room_temperature,6,20.9,poor,6,Castor,2,Oilseeds
25.0,66.8,room_temperature,9,6.4,good,5,Castor,1,Oilseeds
27.4,67.4,cold_storage,13,4.6,average,4,Castor,0,Oilseeds
33.2,83.1,room_temperature,7,15.6,poor,2,Castor,2,Oilseeds
36.1,79.7,open_air,5,20.0,poor,4,Castor,2,Oilseeds
29.4,65.9,room_temperature,2,7.4,average,12,Castor,0,Oilseeds
35.8,66.1,open_air,13,19.8,average,3,Castor,2,Oilseeds
27.9,80.3,room_temperature,9,4.8,good,12,Castor,0,Oilseeds
21.4,56.5,open_air,3,7.0,average,3,Castor,1,Oilseeds
29.2,70.8,room_temperature,2,23.7,poor,8,Castor,2,Oilseeds
24.6,72.5,open_air,8,22.2,good,6,Castor,2,Oilseeds
34.1,64.6,room_temperature,3,22.9,poor,5,Castor,2,Oilseeds
22.8,79.3,cold_storage,10,7.4,average,8,Castor,1,Oilseeds
32.1,85.8,room_temperature,12,7.5,average,11,Castor,2,Oilseeds
32.5,73.5,room_temperature,7,14.7,good,10,Castor,2,Oilseeds
36.7,68.9,cold_storage,11,9.1,good,11,Castor,1,Oilseeds
22.8,88.5,room_temperature,8,10.2,good,9,Castor,1,Oilseeds
29.1,64.4,cold_storage,9,20.3,good,9,Castor,1,Oilseeds
21.6,74.7,room_temperature,10,21.2,poor,2,Castor,2,Oilseeds
31.2,55.8,room_temperature,8,16.8,average,12,Castor,2,Oilseeds
24.0,70.9,cold_storage,6,22.9,average,9,Castor,1,Oilseeds
24.3,61.9,cold_storage,13,15.8,poor,12,Castor,1,Oilseeds
31.0,66.9,open_air,7,15.9,poor,4,Castor,2,Oilseeds
20.7,86.0,cold_storage,4,20.8,average,11,Castor,0,Oilseeds
28.0,80.4,open_air,3,18.1,average,4,Castor,2,Oilseeds
36.8,57.8,room_temperature,3,14.1,average,2,Castor,2,Oilseeds
32.7,64.6,cold_storage,10,16.0,poor,3,Castor,2,Oilseeds
30.9,87.9,cold_storage,2,4.9,average,9,Castor,1,Oilseeds
31.6,80.5,open_air,11,4.4,average,10,Castor,2,Oilseeds
